temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,dewpoint_2m_mean,pressure_msl_mean,cloudcover_mean,date,temperature_2m_mean_7d_avg,temperature_2m_mean_3d_avg,windspeed_10m_max_7d_avg,windspeed_10m_max_3d_avg,relative_humidity_2m_mean_7d_avg,relative_humidity_2m_mean_3d_avg,precipitation_sum_7d_avg,precipitation_sum_3d_avg,shortwave_radiation_sum_7d_avg,shortwave_radiation_sum_3d_avg,cloudcover_mean_7d_avg,cloudcover_mean_3d_avg,dewpoint_2m_mean_7d_avg,dewpoint_2m_mean_3d_avg,pressure_msl_mean_7d_avg,pressure_msl_mean_3d_avg,temp_range,humidity_range
32.8,25.6,28.8,37.7,29.6,33.1,0.1,0.1,18.5,36.0,263,22.57,5.22,85,56,72,23.2,1005.8,82,2024-09-12,27.728571428571428,28.900000000000002,21.099999999999998,20.966666666666665,81.42857142857143,72.66666666666667,10.12857142857143,0.23333333333332384,16.408571428571427,22.626666666666665,95.71428571428571,90.66666666666667,24.085714285714285,23.366666666666664,1003.5857142857143,1004.0666666666666,7.199999999999996,29
32.5,25.9,28.9,37.2,29.2,32.7,0.0,0.0,17.4,35.6,268,20.92,5.19,80,58,70,22.8,1005.3,100,2024-09-13,27.87142857142857,28.933333333333337,20.957142857142856,18.333333333333332,79.28571428571429,71.33333333333333,7.428571428571429,0.0666666666666572,17.088571428571427,22.336666666666662,96.0,91.33333333333333,23.77142857142857,23.133333333333336,1003.8571428571429,1005.1333333333333,6.600000000000001,22
32.8,25.5,28.9,36.5,28.4,32.3,0.0,0.0,20.4,40.3,282,21.43,5.32,81,55,69,22.3,1004.5,100,2024-09-14,28.099999999999998,28.866666666666664,20.985714285714288,18.766666666666662,76.71428571428571,70.33333333333333,5.5,0.03333333333332386,18.15142857142857,21.64,96.0,94.0,23.400000000000002,22.766666666666666,1003.9571428571429,1005.1999999999999,7.299999999999997,26
33.7,25.5,29.2,36.4,28.8,32.4,0.0,0.0,22.9,44.3,286,23.37,5.91,84,47,66,21.8,1004.3,91,2024-09-15,28.6,29.0,21.47142857142857,20.23333333333333,72.85714285714286,68.33333333333333,2.1714285714285713,0.0,20.74285714285714,21.906666666666666,94.71428571428571,97.0,23.014285714285716,22.3,1004.0,1004.6999999999999,8.200000000000003,37
32.6,25.9,28.9,36.3,28.9,32.2,0.0,0.0,20.9,40.7,279,19.42,5.1,78,56,68,22.4,1004.3,100,2024-09-16,28.942857142857143,29.0,20.642857142857142,21.399999999999995,70.14285714285714,67.66666666666667,0.09999999999999999,0.0,21.860000000000003,21.406666666666666,94.71428571428571,97.0,22.77142857142857,22.166666666666668,1004.3714285714285,1004.3666666666667,6.700000000000003,22
33.7,25.6,29.5,38.0,28.4,33.0,0.0,0.0,18.7,39.6,280,22.68,5.78,77,53,66,22.5,1004.1,77,2024-09-17,29.042857142857144,29.2,19.7,20.83333333333333,69.0,66.66666666666667,0.028571428571428574,0.0,21.98714285714286,21.823333333333334,91.71428571428571,89.33333333333333,22.628571428571426,22.233333333333334,1004.657142857143,1004.2333333333332,8.100000000000001,24
33.8,25.6,29.5,38.9,29.2,33.8,0.0,0.0,13.5,26.6,274,23.16,5.51,84,49,68,22.6,1004.0,36,2024-09-18,29.1,29.299999999999997,18.900000000000002,17.7,68.42857142857143,67.33333333333333,0.014285714285714287,0.0,21.935714285714287,21.75333333333333,83.71428571428571,71.0,22.514285714285716,22.5,1004.6142857142858,1004.1333333333333,8.199999999999996,35
34.5,25.0,29.7,39.8,29.6,34.5,0.0,0.0,11.7,24.5,273,21.93,5.15,88,46,70,23.2,1004.5,54,2024-09-19,29.228571428571428,29.566666666666666,17.928571428571427,14.633333333333331,68.14285714285714,68.0,0.0,0.0,21.844285714285714,22.59,79.71428571428571,55.666666666666664,22.514285714285712,22.766666666666666,1004.4285714285714,1004.1999999999999,9.5,42
32.7,26.0,28.2,39.5,31.3,34.3,18.1,18.1,22.0,41.8,337,17.0,3.65,97,66,85,25.3,1004.6,89,2024-09-20,29.128571428571426,29.133333333333336,18.585714285714285,15.733333333333329,70.28571428571429,74.33333333333333,2.585714285714286,6.033333333333324,21.284285714285712,20.69666666666667,78.14285714285714,59.666666666666664,22.871428571428574,23.7,1004.3285714285713,1004.3666666666667,6.700000000000003,31
33.1,25.2,27.5,40.8,30.8,33.4,13.6,13.6,14.3,29.5,311,17.44,3.69,98,62,87,25.0,1004.8,62,2024-09-21,28.928571428571427,28.46666666666667,17.71428571428571,15.999999999999998,72.85714285714286,80.66666666666667,4.528571428571429,10.566666666666658,20.714285714285715,18.79,72.71428571428571,68.33333333333333,23.25714285714286,24.5,1004.3714285714285,1004.6333333333333,7.900000000000002,36
33.4,25.4,28.4,40.8,30.6,34.3,5.3,5.3,15.0,33.5,322,21.03,4.47,96,63,83,25.1,1003.7,42,2024-09-22,28.814285714285713,28.03333333333333,16.585714285714285,17.099999999999998,75.28571428571429,85.0,5.285714285714286,12.333333333333323,20.38,18.49,65.71428571428571,64.33333333333333,23.728571428571428,25.133333333333336,1004.2857142857143,1004.3666666666667,8.0,33
31.2,25.3,27.6,39.7,31.1,33.9,21.6,21.6,11.7,22.7,85,13.68,2.92,95,74,88,25.3,1003.5,98,2024-09-23,28.628571428571426,27.833333333333332,15.27142857142857,13.666666666666664,78.14285714285714,86.0,8.371428571428572,13.499999999999991,19.560000000000002,17.383333333333333,65.42857142857143,67.33333333333333,24.142857142857142,25.133333333333336,1004.1714285714286,1004.0,5.899999999999999,21
31.5,25.5,27.5,38.2,31.0,33.6,18.4,18.4,10.8,22.7,260,15.36,3.26,98,70,88,25.3,1002.7,99,2024-09-24,28.342857142857138,27.833333333333332,14.142857142857142,12.499999999999998,81.28571428571429,86.33333333333333,11.0,15.099999999999989,18.514285714285712,16.689999999999998,68.57142857142857,79.66666666666667,24.54285714285714,25.233333333333334,1003.9714285714286,1003.3000000000001,6.0,28
30.8,24.9,27.8,36.0,30.1,33.3,6.4,6.4,12.3,25.9,213,13.39,3.03,98,70,86,25.0,1002.7,100,2024-09-25,28.099999999999998,27.633333333333336,13.971428571428573,11.6,83.85714285714286,87.33333333333333,11.914285714285715,15.466666666666656,17.118571428571432,14.14333333333333,77.71428571428571,99.0,24.885714285714283,25.2,1003.7857142857143,1002.9666666666667,5.900000000000002,28
31.4,25.6,28.1,37.3,31.7,33.7,12.8,12.8,16.0,34.6,207,16.08,3.49,97,70,85,25.2,1003.7,100,2024-09-26,27.87142857142857,27.8,14.585714285714285,13.033333333333331,86.0,86.33333333333333,13.742857142857144,12.533333333333324,16.282857142857143,14.943333333333333,84.28571428571429,99.66666666666667,25.171428571428574,25.166666666666668,1003.6714285714286,1003.0333333333334,5.799999999999997,27
30.5,25.4,27.5,37.0,30.7,33.4,19.4,19.4,11.7,27.0,191,11.85,2.5,96,79,89,25.4,1006.8,89,2024-09-27,27.771428571428572,27.8,13.114285714285714,13.33333333333333,86.57142857142857,86.66666666666667,13.928571428571429,12.866666666666658,15.547142857142857,13.773333333333332,84.28571428571429,96.33333333333333,25.185714285714283,25.2,1003.9857142857144,1004.4,5.100000000000001,17
31.2,25.1,27.9,38.7,30.1,33.9,4.5,4.5,13.9,29.5,179,18.41,3.81,97,71,86,25.3,1008.8,47,2024-09-28,27.82857142857143,27.833333333333332,13.057142857142859,13.866666666666665,86.42857142857143,86.66666666666667,12.62857142857143,12.233333333333325,15.685714285714285,15.446666666666665,82.14285714285714,78.66666666666667,25.228571428571428,25.3,1004.5571428571429,1006.4333333333334,6.099999999999998,26
31.5,25.4,28.0,38.1,31.0,34.1,3.8,3.8,9.6,23.4,185,16.77,3.52,96,71,86,25.4,1009.8,47,2024-09-29,27.771428571428572,27.8,12.285714285714286,11.733333333333329,86.85714285714286,87.0,12.414285714285715,9.233333333333324,15.077142857142857,15.676666666666668,82.85714285714286,61.0,25.271428571428572,25.366666666666664,1005.4285714285714,1008.4666666666666,6.100000000000001,25
32.1,25.3,28.7,38.8,31.0,34.8,2.0,2.0,10.8,24.1,205,20.46,4.37,97,65,83,25.3,1009.5,26,2024-09-30,27.928571428571427,28.2,12.157142857142857,11.433333333333332,86.14285714285714,85.0,9.614285714285716,3.4333333333333242,16.045714285714286,18.546666666666667,72.57142857142857,40.0,25.27142857142857,25.333333333333332,1006.2857142857143,1009.3666666666667,6.800000000000001,32
32.8,25.7,29.0,40.9,31.9,35.3,0.5,0.5,11.2,22.7,212,20.82,4.56,96,66,81,25.3,1007.6,33,2024-10-01,28.142857142857142,28.566666666666666,12.214285714285714,10.533333333333331,85.14285714285714,83.33333333333333,7.057142857142857,2.0999999999999903,16.825714285714287,19.349999999999998,63.142857142857146,35.333333333333336,25.271428571428572,25.333333333333332,1006.9857142857143,1008.9666666666666,7.099999999999998,30
34.0,25.7,29.3,41.9,31.7,36.0,4.0,4.0,9.8,24.1,264,21.8,4.72,95,60,81,25.5,1007.1,90,2024-10-02,28.357142857142858,29.0,11.857142857142858,10.599999999999998,84.42857142857143,81.66666666666667,6.714285714285714,2.166666666666657,18.027142857142856,21.026666666666667,61.714285714285715,49.666666666666664,25.342857142857145,25.366666666666664,1007.6142857142858,1008.0666666666667,8.3,35
35.0,26.6,30.3,41.1,32.1,36.3,0.6,0.6,15.2,28.8,279,21.94,5.0,95,52,76,25.3,1005.9,95,2024-10-03,28.671428571428574,29.53333333333333,11.742857142857142,12.066666666666663,83.14285714285714,79.33333333333333,4.971428571428571,1.6999999999999904,18.864285714285717,21.52,61.0,72.66666666666667,25.357142857142858,25.36666666666667,1007.9285714285714,1006.8666666666668,8.399999999999999,43
35.2,26.4,30.3,41.4,31.4,36.0,0.1,0.1,10.6,24.1,287,22.05,5.08,87,48,73,24.5,1006.3,53,2024-10-04,29.071428571428573,29.96666666666667,11.585714285714287,11.866666666666665,80.85714285714286,76.66666666666667,2.2142857142857144,1.5666666666666573,20.321428571428573,21.929999999999996,55.857142857142854,79.33333333333333,25.22857142857143,25.099999999999998,1007.8571428571429,1006.4333333333334,8.800000000000004,39
34.5,26.4,29.9,41.0,31.8,35.7,0.2,0.2,9.3,27.0,299,21.59,4.81,91,53,75,24.6,1007.2,42,2024-10-05,29.357142857142858,30.166666666666668,10.928571428571429,11.699999999999998,79.28571428571429,74.66666666666667,1.5999999999999999,0.29999999999999055,20.775714285714287,21.86,55.142857142857146,63.333333333333336,25.12857142857143,24.8,1007.6285714285714,1006.4666666666667,8.100000000000001,38
33.9,25.8,29.1,41.0,31.5,35.2,1.6,1.6,9.5,20.2,55,20.41,4.51,93,56,78,24.7,1008.6,96,2024-10-06,29.514285714285712,29.76666666666667,10.914285714285715,9.799999999999997,78.14285714285714,75.33333333333333,1.2857142857142858,0.6333333333333239,21.295714285714286,21.350000000000005,62.142857142857146,63.666666666666664,25.02857142857143,24.600000000000005,1007.4571428571429,1007.3666666666667,8.099999999999998,37
31.7,24.6,27.3,39.0,30.2,32.9,8.4,8.4,13.7,32.4,67,17.46,3.64,97,66,86,24.6,1010.6,31,2024-10-07,29.314285714285717,28.766666666666666,11.328571428571427,10.83333333333333,78.57142857142857,79.66666666666667,2.2,3.399999999999991,20.86714285714286,19.82,62.857142857142854,56.333333333333336,24.928571428571427,24.633333333333336,1007.6142857142858,1008.8000000000001,7.099999999999998,31
30.5,25.1,27.2,35.8,30.2,32.6,5.3,5.3,12.0,29.9,82,13.6,2.84,95,71,86,24.5,1011.2,77,2024-10-08,29.057142857142857,27.866666666666664,11.442857142857145,11.733333333333333,79.28571428571429,83.33333333333333,2.8857142857142857,5.099999999999991,19.835714285714285,17.15666666666667,69.14285714285714,68.0,24.814285714285713,24.599999999999998,1008.1285714285714,1010.1333333333333,5.399999999999999,24
31.3,24.9,27.4,36.1,30.0,32.7,10.0,10.0,14.8,31.7,96,16.02,3.32,96,67,87,24.8,1009.5,65,2024-10-09,28.785714285714285,27.3,12.157142857142858,13.499999999999998,80.14285714285714,86.33333333333333,3.742857142857143,7.899999999999991,19.009999999999998,15.693333333333333,65.57142857142857,57.666666666666664,24.714285714285715,24.633333333333336,1008.4714285714284,1010.4333333333334,6.400000000000002,29
32.0,24.5,27.0,37.9,29.1,32.0,17.1,17.1,15.5,33.8,96,15.79,3.36,97,64,87,24.4,1008.5,94,2024-10-10,28.314285714285713,27.2,12.200000000000001,14.099999999999996,81.71428571428571,86.66666666666667,6.1000000000000005,10.79999999999999,18.131428571428568,15.136666666666665,65.42857142857143,78.66666666666667,24.585714285714285,24.566666666666666,1008.842857142857,1009.7333333333332,7.5,33
30.9,24.2,27.0,35.8,29.1,32.2,10.8,10.8,15.0,33.1,108,14.0,3.0,98,70,87,24.6,1008.6,90,2024-10-11,27.842857142857145,27.133333333333336,12.828571428571427,15.099999999999996,83.71428571428571,87.0,7.628571428571428,12.633333333333324,16.981428571428573,15.269999999999998,70.71428571428571,83.0,24.599999999999998,24.599999999999998,1009.1714285714286,1008.8666666666667,6.699999999999999,28
30.9,25.0,27.4,36.9,30.8,33.1,7.1,7.1,13.2,29.2,109,18.01,3.67,98,72,86,24.8,1009.6,54,2024-10-12,27.485714285714288,27.133333333333336,13.385714285714286,14.566666666666665,85.28571428571429,86.66666666666667,8.614285714285716,11.666666666666657,16.47,15.933333333333332,72.42857142857143,79.33333333333333,24.62857142857143,24.600000000000005,1009.5142857142857,1008.9,5.899999999999999,26
32.0,24.8,27.4,38.7,30.5,33.1,2.7,2.7,13.6,28.1,71,18.1,3.78,99,65,86,24.6,1009.4,63,2024-10-13,27.24285714285714,27.266666666666666,13.971428571428572,13.933333333333332,86.42857142857143,86.33333333333333,8.77142857142857,6.8666666666666565,16.14,16.703333333333333,67.71428571428571,69.0,24.614285714285717,24.666666666666668,1009.6285714285714,1009.1999999999999,7.199999999999999,34
28.7,25.3,26.8,33.6,30.0,31.7,15.0,15.0,15.8,32.8,66,8.52,1.98,94,81,88,24.6,1009.3,99,2024-10-14,27.17142857142857,27.2,14.27142857142857,14.199999999999998,86.71428571428571,86.66666666666667,9.714285714285714,8.266666666666657,14.862857142857143,14.876666666666667,77.42857142857143,72.0,24.61428571428571,24.666666666666668,1009.4428571428572,1009.4333333333334,3.3999999999999986,13
30.1,24.9,27.3,35.7,29.0,32.1,2.4,2.4,15.9,33.1,68,12.7,2.82,94,73,85,24.4,1008.9,100,2024-10-15,27.185714285714287,27.166666666666668,14.828571428571427,15.099999999999996,86.57142857142857,86.33333333333333,9.299999999999999,6.699999999999989,14.734285714285715,13.106666666666667,80.71428571428571,87.33333333333333,24.6,24.53333333333333,1009.1142857142856,1009.1999999999999,5.200000000000003,21
30.2,25.2,27.2,35.0,29.8,31.9,15.0,15.0,18.3,41.4,66,10.86,2.43,94,77,87,24.8,1008.0,100,2024-10-16,27.157142857142855,27.099999999999998,15.328571428571427,16.666666666666668,86.57142857142857,86.66666666666667,10.014285714285714,10.79999999999999,13.997142857142858,10.693333333333333,85.71428571428571,99.66666666666667,24.6,24.599999999999998,1008.8999999999999,1008.7333333333332,5.0,17
30.0,25.4,27.0,35.1,29.7,31.8,7.0,7.0,16.5,34.9,76,11.96,2.6,96,76,87,24.7,1008.2,100,2024-10-17,27.157142857142855,27.166666666666668,15.471428571428572,16.900000000000002,86.57142857142857,86.33333333333333,8.571428571428573,8.133333333333324,13.45,11.839999999999998,86.57142857142857,100.0,24.642857142857142,24.633333333333336,1008.8571428571429,1008.3666666666668,4.600000000000001,20
30.0,25.0,27.0,35.7,29.6,32.4,2.7,2.7,13.2,33.8,80,12.4,2.6,97,74,89,24.9,1008.8,89,2024-10-18,27.157142857142855,27.066666666666666,15.214285714285714,15.999999999999998,86.85714285714286,87.66666666666667,7.414285714285714,8.233333333333324,13.221428571428573,11.74,86.42857142857143,96.33333333333333,24.685714285714287,24.8,1008.8857142857142,1008.3333333333334,5.0,23
30.0,24.6,27.0,35.7,29.8,32.6,12.4,12.4,11.7,29.2,73,11.66,2.44,98,77,89,25.0,1010.0,98,2024-10-19,27.099999999999998,27.0,15.0,13.799999999999997,87.28571428571429,88.33333333333333,8.171428571428573,7.366666666666656,12.314285714285715,12.006666666666668,92.71428571428571,95.66666666666667,24.714285714285715,24.866666666666664,1008.9428571428571,1009.0,5.399999999999999,21
31.7,24.4,26.9,38.5,29.6,32.2,7.2,7.2,18.8,36.7,64,15.4,3.21,96,66,87,24.4,1011.0,86,2024-10-20,27.028571428571432,26.966666666666665,15.742857142857144,14.566666666666665,87.42857142857143,88.33333333333333,8.814285714285715,7.433333333333323,11.928571428571429,13.153333333333334,96.0,91.0,24.685714285714287,24.766666666666666,1009.1714285714286,1009.9333333333334,7.300000000000001,30
32.3,23.8,26.9,40.3,28.7,32.7,3.9,3.9,12.2,31.3,67,18.17,3.75,96,66,87,24.4,1011.0,34,2024-10-21,27.042857142857144,26.933333333333334,15.228571428571428,14.233333333333333,87.28571428571429,87.66666666666667,7.228571428571429,7.833333333333322,13.307142857142859,15.076666666666668,86.71428571428571,72.66666666666667,24.657142857142855,24.599999999999998,1009.4142857142857,1010.6666666666666,8.499999999999996,30
32.5,24.2,27.7,39.0,29.4,33.5,1.7,1.7,12.9,26.6,6,20.1,4.23,98,58,82,24.2,1010.4,63,2024-10-22,27.099999999999998,27.166666666666668,14.799999999999999,14.633333333333333,86.85714285714286,85.33333333333333,7.128571428571428,4.266666666666656,14.364285714285714,17.89,81.42857142857143,61.0,24.62857142857143,24.333333333333332,1009.6285714285715,1010.8000000000001,8.3,40
33.0,24.4,28.0,35.9,27.8,32.0,0.0,0.0,16.7,33.1,338,21.22,4.86,94,44,72,22.0,1008.7,88,2024-10-23,27.214285714285715,27.53333333333333,14.571428571428571,13.933333333333332,84.71428571428571,80.33333333333333,4.985714285714286,1.8666666666666554,15.844285714285714,19.830000000000002,79.71428571428571,61.666666666666664,24.228571428571428,23.53333333333333,1009.7285714285715,1010.0333333333333,8.600000000000001,50
32.8,23.7,27.6,35.4,24.6,29.6,0.0,0.0,16.3,32.4,309,18.18,5.03,77,41,60,18.8,1007.4,100,2024-10-24,27.3,27.766666666666666,14.542857142857143,15.299999999999997,80.85714285714286,71.33333333333333,3.9857142857142853,0.5666666666666554,16.732857142857146,19.833333333333332,79.71428571428571,83.66666666666667,23.385714285714283,21.666666666666668,1009.6142857142856,1008.8333333333334,9.099999999999998,36
33.5,23.0,28.1,36.5,24.2,30.4,0.2,0.2,15.9,32.0,287,19.51,5.31,71,45,61,19.7,1007.0,60,2024-10-25,27.457142857142856,27.900000000000002,14.928571428571429,16.3,76.85714285714286,64.33333333333333,3.6285714285714286,0.06666666666665542,17.74857142857143,19.636666666666667,75.57142857142857,82.66666666666667,22.642857142857142,20.166666666666668,1009.3571428571429,1007.6999999999999,10.5,26
33.8,25.1,28.8,37.2,27.3,32.0,0.2,0.2,14.0,30.2,328,20.58,5.18,81,44,64,21.0,1006.8,76,2024-10-26,27.714285714285715,28.166666666666668,15.257142857142858,15.399999999999999,73.28571428571429,61.666666666666664,1.8857142857142857,0.1333333333333221,19.02285714285714,19.423333333333332,72.42857142857143,78.66666666666667,22.071428571428573,19.833333333333332,1008.9,1007.0666666666666,8.699999999999996,37
34.0,24.4,28.5,38.1,28.1,32.6,0.0,0.0,10.4,19.4,315,20.9,4.79,97,42,69,21.6,1006.6,34,2024-10-27,27.942857142857143,28.46666666666667,14.057142857142859,13.433333333333332,70.71428571428571,64.66666666666667,0.8571428571428571,0.1333333333333221,19.80857142857143,20.33,65.0,56.666666666666664,21.671428571428574,20.766666666666666,1008.2714285714286,1006.8000000000001,9.600000000000001,55
33.2,24.5,28.3,38.3,29.8,33.2,0.0,0.0,12.6,22.7,189,19.44,4.43,99,45,74,22.8,1006.7,33,2024-10-28,28.142857142857142,28.53333333333333,14.114285714285716,12.33333333333333,68.85714285714286,69.0,0.3,0.06666666666665542,19.990000000000002,20.306666666666665,64.85714285714286,47.666666666666664,21.442857142857147,21.8,1007.657142857143,1006.6999999999999,8.700000000000003,54
32.7,23.5,28.1,38.6,28.2,33.2,1.4,1.4,9.1,21.6,242,19.43,4.21,96,51,76,23.1,1008.3,44,2024-10-29,28.2,28.3,13.571428571428571,10.699999999999998,68.0,73.0,0.2571428571428572,0.4666666666666554,19.89428571428571,19.923333333333336,62.142857142857146,37.0,21.285714285714285,22.5,1007.3571428571429,1007.1999999999999,9.200000000000003,45
31.0,24.9,26.5,38.6,29.0,32.3,23.1,23.1,15.5,36.0,57,14.22,2.85,97,67,89,24.5,1009.8,58,2024-10-30,27.985714285714288,27.633333333333336,13.4,12.399999999999997,70.42857142857143,79.66666666666667,3.5571428571428574,8.166666666666655,18.89428571428571,17.69666666666667,57.857142857142854,45.0,21.642857142857142,23.46666666666667,1007.5142857142856,1008.2666666666668,6.100000000000001,30
31.6,24.1,27.6,37.1,29.5,32.7,0.9,0.9,12.0,25.9,111,18.54,4.05,97,59,80,23.5,1010.9,16,2024-10-31,27.985714285714288,27.400000000000002,12.785714285714286,12.199999999999998,73.28571428571429,81.66666666666667,3.685714285714286,8.466666666666656,18.945714285714285,17.396666666666665,45.857142857142854,39.333333333333336,22.314285714285713,23.7,1008.0142857142857,1009.6666666666666,7.5,38
32.8,23.7,28.0,37.7,28.7,32.8,0.1,0.1,9.6,20.5,102,19.42,4.33,97,51,76,22.9,1011.9,9,2024-11-01,27.97142857142857,27.366666666666664,11.885714285714286,12.366666666666665,75.42857142857143,81.66666666666667,3.6714285714285717,8.033333333333323,18.93285714285714,17.393333333333334,38.57142857142857,27.666666666666668,22.771428571428572,23.633333333333336,1008.7142857142857,1010.8666666666667,9.099999999999998,46
